OGLE-SMC-CEP-0162,F,33:20.1,-73:44:11.3,17.468,1.2334895,0.000004,SMC713.04.500,
OGLE-SMC-CEP-0163,F,33:23.0,-73:23:05.3,14.017,13.7241439,0.0001563,SMC713.12.4,
OGLE-SMC-CEP-0164,F,33:23.2,-73:40:50.2,17.015,1.6467235,0.0000046,SMC713.04.285,
OGLE-SMC-CEP-0165,12,33:28.7,-73:10:32.3,17.488,0.5372942,0.000001,SMC713.12.10801,
OGLE-SMC-CEP-0166,1,33:31.2,-73:38:13.2,17.027,0.873634,0.0000011,SMC713.04.342,
OGLE-SMC-CEP-0168,F,33:31.8,-73:38:00.8,17.004,1.2996498,0.0000011,SMC713.04.350,
OGLE-SMC-CEP-0169,F,33:34.1,-72:45:45.6,16.404,2.1172076,0.0000026,SMC713.29.56,
OGLE-SMC-CEP-0170,F,33:37.9,-73:31:39.4,17.328,1.2284442,0.0000012,SMC713.04.11418,
OGLE-SMC-CEP-0171,F,33:39.8,-74:02:43.5,17.001,1.5514818,0.000006,SMC714.27.124,
OGLE-SMC-CEP-0172,2,33:43.0,-73:04:22.8,17.223,0.6395402,0.0000041,SMC713.21.184,
OGLE-SMC-CEP-0173,12,33:54.9,-73:46:44.3,17.632,0.6634762,0.0000013,SMC714.27.8950,
OGLE-SMC-CEP-0175,F,34:08.6,-73:49:46.7,17.521,1.1338103,0.0000035,SMC714.27.2774D,
OGLE-SMC-CEP-0176,F,34:09.8,-73:09:49.7,16.807,1.4996063,0.0000012,SMC713.12.10466,
OGLE-SMC-CEP-0177,1,34:11.3,-73:25:52.7,17.359,0.7728599,0.0000019,SMC713.12.396,
OGLE-SMC-CEP-0178,F1,34:11.5,-73:31:52.0,16.993,1.576969,0.0000145,SMC713.04.11414,
OGLE-SMC-CEP-0179,1,34:19.1,-73:33:16.0,17.539,0.7063943,0.0000018,SMC713.04.11721,
OGLE-SMC-CEP-0180,1,34:26.1,-73:20:04.2,17.067,0.9733123,0.0000014,SMC713.12.322,
OGLE-SMC-CEP-0181,F,34:28.6,-74:02:45.2,17.061,1.550452,0.0000099,SMC714.26.165,
OGLE-SMC-CEP-0182,F,34:32.8,-73:12:04.2,16.498,2.001959,0.0000023,SMC713.12.10425,
OGLE-SMC-CEP-0183,F,34:33.4,-74:00:35.9,17.433,1.2011847,0.0000015,SMC714.26.463,
OGLE-SMC-CEP-0184,12,34:35.0,-73:10:49.8,17.033,0.8086582,0.0000015,SMC713.12.10444,
OGLE-SMC-CEP-0185,F,34:35.2,-73:21:26.9,15.517,3.5796034,0.0000036,SMC713.12.123,
OGLE-SMC-CEP-0186,1,34:37.0,-73:01:21.6,17.299,0.8911056,0.0000014,SMC713.21.570,
OGLE-SMC-CEP-0187,1,34:37.0,-73:38:16.3,17.179,0.7654238,0.0000014,SMC713.04.339,
OGLE-SMC-CEP-0188,F,34:38.0,-74:12:03.8,15.897,3.8435441,0.0000099,SMC714.18.5293,
OGLE-SMC-CEP-0189,12,34:40.1,-74:17:22.7,17.574,0.6983114,0.0000015,SMC714.18.346,
OGLE-SMC-CEP-0190,F,34:42.0,-73:44:17.6,16.62,1.8989404,0.0000018,SMC713.04.191,
OGLE-SMC-CEP-0191,1,34:42.0,-74:01:36.4,17.128,0.7719164,0.0000008,SMC714.26.190,
OGLE-SMC-CEP-0192,1,34:43.9,-72:50:27.3,18.17,0.6415809,0.0000035,SMC713.21.2289D,
OGLE-SMC-CEP-0193,F,34:44.4,-73:04:31.3,16.345,2.5257408,0.0000089,SMC713.21.84,
OGLE-SMC-CEP-0194,F,34:46.1,-73:05:45.9,16.659,1.8008817,0.0000021,SMC713.21.161,
OGLE-SMC-CEP-0195,F,34:48.1,-73:28:15.7,16.72,1.8247834,0.0000028,SMC713.04.11487,
OGLE-SMC-CEP-0196,F,34:49.5,-73:06:13.2,16.454,2.0726081,0.0000037,SMC713.21.152,
OGLE-SMC-CEP-0197,1,34:50.1,-73:03:51.2,16.837,0.8843698,0.000002,SMC713.21.193,
OGLE-SMC-CEP-0198,1,34:52.0,-72:45:10.2,17.463,0.6238567,0.0000006,SMC713.29.290,
OGLE-SMC-CEP-0199,F,34:54.3,-73:46:47.9,17.477,1.0944036,0.0000012,SMC714.26.9959,
OGLE-SMC-CEP-0200,F,34:56.7,-74:18:35.7,15.539,4.9779846,0.0000273,SMC714.18.61,
OGLE-SMC-CEP-0201,1,34:56.8,-74:00:28.4,17.733,0.5094637,0.0000027,SMC714.26.470,
OGLE-SMC-CEP-0202,1,35:00.4,-73:34:44.8,16.769,1.0318104,0.0000012,SMC713.04.11356,
OGLE-SMC-CEP-0203,F,35:02.8,-73:26:26.5,16.597,2.0277171,0.0000056,SMC713.12.179,
OGLE-SMC-CEP-0204,1,35:05.5,-73:06:21.7,16.735,1.097218,0.0000026,SMC713.21.150,
OGLE-SMC-CEP-0205,F,35:07.2,-73:14:40.3,17.003,1.4438434,0.0000019,SMC713.12.10363,
OGLE-SMC-CEP-0206,F,35:09.6,-73:49:03.8,17.011,1.5217493,0.000001,SMC714.26.9395,
OGLE-SMC-CEP-0207,1,35:10.4,-73:55:12.5,17.207,0.7631417,0.0000019,SMC714.26.305,
OGLE-SMC-CEP-0208,F,35:11.7,-73:43:18.4,13.628,16.6795155,0.0001947,SMC713.04.8,
OGLE-SMC-CEP-0209,F,35:16.1,-73:05:08.2,16.918,2.0224881,0.0000046,SMC713.21.175,
OGLE-SMC-CEP-0210,F,35:18.4,-73:22:11.6,17.408,1.0320817,0.0000008,SMC713.12.575,
OGLE-SMC-CEP-0211,2,35:18.7,-72:58:48.1,16.955,0.654653,0.0000035,SMC713.21.7700,
OGLE-SMC-CEP-0212,1,35:19.9,-73:56:18.3,16.193,1.7410418,0.0000064,SMC714.26.133,secondary period 1.087820 d
OGLE-SMC-CEP-0213,1,35:20.3,-73:04:38.2,15.983,1.8098635,0.0000055,SMC713.21.83,
OGLE-SMC-CEP-0214,1,35:24.6,-73:44:45.4,16.581,1.2795922,0.0000037,SMC713.04.179,
OGLE-SMC-CEP-0215,F,35:33.1,-73:31:12.1,16.364,2.3407553,0.0000088,SMC713.03.13735,
OGLE-SMC-CEP-0216,1,35:34.6,-73:09:22.1,16.35,1.2589593,0.0000045,SMC713.11.12830,
OGLE-SMC-CEP-0217,F,35:36.6,-73:36:05.4,16.27,2.5167497,0.0000053,SMC713.03.13483,
OGLE-SMC-CEP-0218,F,35:41.4,-73:40:15.7,16.098,2.4168726,0.000003,SMC713.03.139,
OGLE-SMC-CEP-0219,F,35:42.2,-74:06:53.2,17.373,1.2139358,0.0000013,SMC714.18.5434,
OGLE-SMC-CEP-0221,F,35:42.7,-73:52:00.9,17.38,1.1016154,0.0000013,SMC714.26.9649,
OGLE-SMC-CEP-0222,1,35:44.6,-73:13:47.6,16.393,1.5738151,0.0000044,SMC713.11.12781,secondary period 0.994546 d
OGLE-SMC-CEP-0223,F,35:44.9,-73:26:25.7,16.12,3.5697011,0.0000172,SMC713.11.84,
OGLE-SMC-CEP-0224,F,35:50.1,-73:06:09.7,16.387,2.967648,0.0000115,SMC713.20.101,
OGLE-SMC-CEP-0225,F,35:51.6,-74:03:43.9,17.075,1.3582954,0.0000078,SMC714.18.2321D,
OGLE-SMC-CEP-0226,2,35:56.0,-73:41:22.5,16.746,0.7003261,0.0000036,SMC713.03.289,
OGLE-SMC-CEP-0227,F,35:57.9,-72:58:13.7,17.492,0.9625698,0.0000011,SMC713.20.11747,
OGLE-SMC-CEP-0228,F,35:58.6,-73:28:57.0,15.757,3.141169,0.0000043,SMC713.03.13568,
OGLE-SMC-CEP-0229,1,36:02.3,-73:23:12.1,17.271,0.7953481,0.000001,SMC713.11.281,
OGLE-SMC-CEP-0230,F,36:03.5,-73:55:58.8,13.842,16.2961015,0.0001726,SMC714.26.19,
OGLE-SMC-CEP-0231,1,36:08.1,-73:41:38.3,18.208,0.4489806,0.0000015,SMC713.03.1750,
OGLE-SMC-CEP-0232,F,36:10.3,-73:56:40.7,17.728,1.0294584,0.0000016,SMC714.26.637,
OGLE-SMC-CEP-0233,F,36:11.2,-73:45:02.2,16.931,1.3725058,0.0000011,SMC713.03.195,
OGLE-SMC-CEP-0234,F,36:13.8,-73:59:07.0,15.969,3.2778027,0.0000042,SMC714.26.109,
OGLE-SMC-CEP-0235,F,36:18.1,-73:46:24.9,14.124,9.4509204,0.000167,SMC714.26.2780D,
OGLE-SMC-CEP-0236,F,36:26.8,-73:43:36.6,17.281,1.2223121,0.0000022,SMC713.03.544,
OGLE-SMC-CEP-0237,1,36:29.6,-73:06:44.4,16.568,1.5493888,0.000004,SMC713.20.233,
OGLE-SMC-CEP-0238,1,36:31.9,-73:36:14.8,17.545,0.6522496,0.0000007,SMC713.03.13853,
OGLE-SMC-CEP-0239,1,36:32.3,-72:35:30.0,16.366,1.3709881,0.0000028,SMC713.28.6439,
OGLE-SMC-CEP-0240,F,36:32.3,-74:04:30.9,17.03,1.4000105,0.0000022,SMC714.17.6693,
